;Comun_list.1.n.;Resident_w_list;Workers_list;Autflux_list;Autoff_list;Autdom_list
1541;13061;1702;657,27;293;0,172150411;0,445783316
1542;13062;93;25,45;6;0,064516129;0,235756385
1543;13063;268;85,68;38;0,141791045;0,443510738
1544;13064;5102;3607,07;1870;0,366522932;0,518426313
1545;13065;3519;2518,72;1070;0,304063654;0,424818956
1546;13068;1113;812,6;255;0,229110512;0,313807531
1547;13070;338;182,24;102;0,301775148;0,559701493
1548;13071;253;49;29;0,114624506;0,591836735
1549;13074;249;34;18;0,072289157;0,529411765
1550;13075;42539,49;60904,51;27137,92;0,637946529;0,445581452
1551;13077;445;128;82;0,184269663;0,640625
1552;13083;354;81;51;0,144067797;0,62962963
1553;13084;1961;1421,85;641;0,326874044;0,450821113
1554;13085;108;29;16;0,148148148;0,551724138
1555;13087;268;235,23;51;0,190298507;0,21680908
1556;13089;686;570;231;0,336734694;0,405263158
1557;13090;1668;1213,48;653;0,391486811;0,538121766
1558;13092;112;43;33;0,294642857;0,76744186
1559;13093;739;151,17;63;0,085250338;0,416749355
1560;13095;8636;12721,04;4217;0,488304771;0,331498054
1561;13097;1522;820,12;370;0,243101183;0,45115349
1562;13098;662;146,28;107;0,16163142;0,731473886
1563;13099;2568;1192,29;559;0,217679128;0,468845667
1564;13100;1819;1165,23;454;0,249587686;0,38962265
1565;13101;3007;2387,64;1004;0,333887596;0,420498903
1566;13102;5339;4055,74;1499;0,280764188;0,369599629
1567;13106;349;157;82;0,23495702;0,522292994
1568;13107;511;681,01;169;0,33072407;0,24816082
1569;13109;1307;629,48;268;0,205049732;0,425748237
1570;13110;1566;4410,35;498;0,318007663;0,112916208
1571;13111;678;412,66;186;0,274336283;0,450734261
1572;13113;309;243,48;74;0,239482201;0,303926401
1573;13114;3301;2863,02;1071;0,324447137;0,374080516
1574;13118;4976;4137,64;1620;0,325562701;0,391527537
1575;13119;473;172,73;92;0,194503171;0,532623169
1576;13120;263;88;49;0,186311787;0,556818182
1577;13121;1405;604,16;297;0,2113879;0,491591631
1578;13122;638;477,56;228;0,357366771;0,47742692
1579;13123;242;93,99;31;0,128099174;0,329822322
1580;13125;965;950,66;371;0,384455959;0,390255191
1581;13126;1011;577,39;486;0,480712166;0,841718769
1582;13128;2294;706,12;353;0,153879686;0,499915029
1583;13129;3269;1806,95;781;0,238910982;0,432220039
1584;13130;88;19;13;0,147727273;0,684210526
1585;13131;2305;1198;517;0,224295011;0,431552588
1586;13133;5286;3666,21;1527;0,288876277;0,416506419
1587;13134;1025;806,41;135;0,131707317;0,167408638
1588;13135;1574;1483,62;322;0,204574333;0,217036708
1589;13136;2954;1792,78;687;0,232566012;0,383203739
1590;13137;1384;812,9;262;0,189306358;0,322302866
1591;13138;5420;3948,86;1828;0,337269373;0,462918412
1592;13139;312;74;47;0,150641026;0,635135135
1593;13143;13318,68;11477,4;5580,6;0,419005487;0,486225103
1594;13144;1738;1021,95;444;0,255466053;0,434463526
1595;13145;1635;3011,96;907;0,554740061;0,301132817
1596;13147;2443;2319,67;777;0,318051576;0,334961438
1597;13148;530;237;95;0,179245283;0,400843882
1598;13152;824;296,92;161;0,19538835;0,542233598
1599;13153;1285;525,14;227;0,176653696;0,432265682
1600;13154;2818;3350,88;726;0,257629524;0,216659504
1601;13155;107;35,74;14;0,130841121;0,391717963
1602;13157;1535;760,36;301;0,196091205;0,395865117
1603;13159;4531;3308,54;1501;0,33127345;0,45367443
1604;13160;493;175,03;73;0,148073022;0,417071359
1605;13161;558;215,67;141;0,252688172;0,653776603
1606;13163;1635;2402,79;452;0,276452599;0,18811465
1607;13165;6322;6605,39;2392;0,378361278;0,362128504
1608;13169;1380;661,21;270;0,195652174;0,408342282
1609;13170;1643;1642,82;370;0,225197809;0,225222483
1610;13172;496;454,61;138;0,278225806;0,303556895
1611;13175;1070;568,16;221;0,206542056;0,388974937
1612;13178;77;37;18;0,233766234;0,486486486
1613;13179;558;334;201;0,360215054;0,601796407
1614;13183;476;319,75;149;0,31302521;0,465989054
1615;13184;113;13;10;0,088495575;0,769230769
1616;13185;402;176;120;0,298507463;0,681818182
1617;13186;385;82,54;58;0,150649351;0,702689605
1618;13187;117;15;13;0,111111111;0,866666667
1619;13188;2354;1682,15;695;0,295242141;0,413161728
1620;13189;2618;2185,12;1129;0,431245225;0,51667643
1621;13192;502;275;105;0,209163347;0,381818182
1622;13193;753;548,25;171;0,227091633;0,311901505
1623;13194;202;208,24;51;0,252475248;0,24490972
1624;13195;162;80;11;0,067901235;0,1375
1625;13197;720;173,56;111;0,154166667;0,639548283
1626;13199;966;386,28;221;0,228778468;0,572123848
1627;13201;4162;2463,8;1214;0,291686689;0,4927348
1628;13202;3239;1669,58;864;0,266748997;0,517495418
1629;13203;230;158,09;38;0,165217391;0,24036941
1630;13204;543;214,05;145;0,267034991;0,67741182
1631;13205;922;935;363;0,393709328;0,388235294
1632;13206;2473;3123,07;639;0,258390619;0,204606365
1633;13207;153;26,34;13;0,08496732;0,493545938
1634;13211;399;145,29;114;0,285714286;0,784637621
1635;13212;1971;1432,35;511;0,259259259;0,356756379
1636;13215;1430;734,47;266;0,186013986;0,362165916
1637;13216;620;408;226;0,364516129;0,553921569
1638;13217;277;147;78;0,281588448;0,530612245
1639;13218;299;67;42;0,140468227;0,626865672
1640;13222;3265;2314,09;821;0,251454824;0,35478309
1641;13223;631;434,78;203;0,321711569;0,466902801
1642;13225;604;568,64;217;0,359271523;0,381612268
1643;13226;131;13;10;0,076335878;0,769230769
1644;13227;4996;4735,22;1713;0,342874299;0,361757215
1645;13228;2604;1542,55;768;0,294930876;0,497876892
1646;13229;1376;509,42;334;0,242732558;0,655647599
1647;13232;1560;969,5;396;0,253846154;0,408457968
1648;13233;95;7;6;0,063157895;0,857142857
1649;13234;825;313,46;199;0,241212121;0,634849742
1650;13236;109;46,2;20;0,183486239;0,432900433
1651;13238;1687;1377,69;341;0,202133966;0,247515769
1652;13239;381;127;96;0,251968504;0,755905512
1653;13242;2243;2376,42;703;0,313419527;0,295823129
1654;13245;4416;4145,23;1380;0,3125;0,33291277
1655;13246;87;147,07;45;0,517241379;0,305976746
1656;13248;846;343;214;0,252955083;0,623906706
1657;13249;2057;1867,77;901;0,438016529;0,482393442
1658;14001;129;44;22;0,170542636;0,5
1659;14002;1519;620,97;393;0,258722844;0,632880815
1660;14003;268;425,63;53;0,197761194;0,124521298
1661;14004;777;697;528;0,67953668;0,757532281
1662;14005;1647;971,87;610;0,37037037;0,627655962
1663;14006;30;7;5;0,166666667;0,714285714
1664;14007;2152;1785,86;925;0,429832714;0,517957735
1665;14008;647;360,29;175;0,270479134;0,485719837
1666;14009;1978;3573,83;1572;0,794742164;0,439864235
1667;14010;993;674,3;362;0,364551863;0,536853033
1668;14011;508;356,85;126;0,248031496;0,353089533
1669;14012;457;328;267;0,584245077;0,81402439
1670;14013;659;283;246;0,373292868;0,869257951
1671;14014;285;77,18;38;0,133333333;0,492355533
1672;14015;759;877,19;242;0,31884058;0,275880938
1673;14016;232;223,53;47;0,202586207;0,210262605
1674;14017;408;150;72;0,176470588;0,48
1675;14018;3522;4445,86;2147;0,60959682;0,48292119
1676;14019;1075;1053,69;695;0,646511628;0,659586785
1677;14020;1255;1117,94;479;0,381673307;0,428466644
1678;14021;178;23;11;0,061797753;0,47826087
1679;14022;495;177;124;0,250505051;0,700564972
1680;14023;763;342,03;197;0,25819135;0,575972868
1681;14024;2862;2429,53;1284;0,448637317;0,528497281
1682;14025;199;46;25;0,125628141;0,543478261
1683;14026;1627;2003,12;787;0,483712354;0,392887096
1684;14027;1793;1601,94;797;0,444506414;0,497521755
1685;14028;244;101,93;15;0,06147541;0,147159816
1686;14029;409;187,91;121;0,295843521;0,643925283
1687;14030;299;203,06;77;0,257525084;0,379198267
1688;14031;58;36;16;0,275862069;0,444444444
1689;14032;997;1294,12;470;0,471414243;0,363181158
1690;14033;2337;1299,59;938;0,401369277;0,721766095
1691;14034;837;1066,88;402;0,480286738;0,37679964
1692;14035;237;311;171;0,721518987;0,549839228
1693;14036;614;308,07;242;0,394136808;0,785535755
1694;14037;3624;3753,26;3400;0,938189845;0,905879156
1695;14038;329;212,23;59;0,179331307;0,278000283
1696;14039;377;457,78;125;0,331564987;0,273056927
1697;14040;538;331;87;0,161710037;0,262839879
1698;14041;491;200;163;0,33197556;0,815
1699;14042;19;1;1;0,052631579;1
1700;14043;961;593,72;248;0,258064516;0,417705316
1701;14044;1488;933,82;291;0,195564516;0,311623225
1702;14045;6144;7759,26;3632;0,591145833;0,468085874
1703;14046;887;456,96;267;0,301014656;0,584296218
1704;14047;14;8;5;0,357142857;0,625
1705;14048;728;1461,67;310;0,425824176;0,212086175
1706;14049;1051;642,93;345;0,328258801;0,536605851
1707;14050;1002;414;288;0,28742515;0,695652174
1708;14051;929;554,29;230;0,247578041;0,414945245
1709;14052;1155;900,86;440;0,380952381;0,488422174
1710;14053;342;295,98;45;0,131578947;0,1520373
1711;14054;1552;856;444;0,286082474;0,518691589
1712;14055;127;44;28;0,220472441;0,636363636
1713;14056;286;358;55;0,192307692;0,153631285
1714;14057;1553;816,52;586;0,377334192;0,71767991
1715;14058;160;59,67;21;0,13125;0,351935646
1716;14059;253;47;26;0,102766798;0,553191489
1717;14060;2064;2460,25;1378;0,667635659;0,56010568
1718;14061;10634,96;18342,78;8511,99;0,800378187;0,464051251
1719;14062;33;10;9;0,272727273;0,9
1720;14063;2528;2251,48;1223;0,483781646;0,543198252
1721;14064;66;53;29;0,439393939;0,547169811
1722;14065;2071;1488,3;1024;0,494447127;0,688033327
1723;14066;4630;5073,87;3006;0,64924406;0,592447185
1724;14067;341;194,71;114;0,33431085;0,585486108
1725;14068;342;247;65;0,19005848;0,263157895
1726;14069;1386;973,02;533;0,384559885;0,54777908
1727;14070;961;270,63;183;0,190426639;0,676199978
1728;14071;2037;1296;1072;0,526264114;0,827160494
1729;14072;1790;1392,88;978;0,546368715;0,702142324
1730;14073;1246;747;637;0,511235955;0,852744311
1731;14074;418;205;174;0,416267943;0,848780488
1732;14075;495;220;154;0,311111111;0,7
1733;14076;99;24;7;0,070707071;0,291666667
1734;14077;506;229;165;0,326086957;0,720524017
1735;14078;1522;1018;630;0,413929041;0,618860511
1736;15002;17167,64;14523,21;8700,47;0,50679476;0,599073483
1737;15005;2703;2233,53;946;0,349981502;0,423544792
1738;15007;3796;2383,49;1179;0,310590095;0,494652799
1739;15009;10361;9705,98;3727;0,359714313;0,383990076
1740;15010;6513;4349,03;2130;0,327038231;0,489764384
1741;15011;5144;15203,81;1623;0,315513219;0,106749558
1742;15012;9957;6281,31;3191;0,320478056;0,508015048
1743;15014;2122;1788,22;468;0,220546654;0,261712765
1744;15015;4637;4286,24;1344;0,289842571;0,313561536
1745;15016;2202;1484,21;544;0,247048138;0,366524953
1746;15019;1645;1329,93;492;0,299088146;0,369944283
1747;15022;1106;497,55;321;0,290235081;0,64516129
1748;15024;3973;3507,15;1424;0,35841933;0,406027686
1749;15026;2239;1461,32;786;0,351049576;0,537869871
1750;15027;20085,25;14604,79;7117,93;0,35438593;0,487369555
1751;15032;13389,38;8208,25;4175,02;0,311815782;0,508637042
1752;15035;1364;425,25;267;0,195747801;0,627865961
1753;15036;16323,97;11072,8;5064,31;0,310237644;0,457364894
1754;15038;2564;1610,59;821;0,320202808;0,509751085
1755;15040;5019;2529,25;1338;0,26658697;0,529010576
1756;15041;7605;4141,87;2339;0,307560815;0,564720766
1757;15042;677;606,23;100;0,147710487;0,164953895
1758;15044;3934;3015,75;1148;0,291814947;0,380668159
1759;15046;6709;3546,73;1741;0,259502161;0,490874693
1760;15050;2519;2198,52;598;0,237395792;0,272001164
1761;15051;8563;7740,43;3242;0,378605629;0,41883978
1762;15055;2385;1710,57;668;0,280083857;0,390513104
1763;15058;3080;1752,48;922;0,299350649;0,526111568
1764;15059;10342;6608,07;4112;0,397602011;0,622269437
1765;15060;7588;6757,88;2213;0,291644702;0,327469561
1766;15061;1139;678,67;251;0,220368745;0,369841013
1767;15062;5800;6336,06;2719;0,468793103;0,429131037
1768;15070;17943,13;21435,68;7351,03;0,409684932;0,342934304
1769;15071;2865;1320,44;586;0,204537522;0,443791463
1770;15072;7799;5111,55;2428;0,311321964;0,47500269
1771;15074;12794,22;8646,52;3956,42;0,309234951;0,457573683
1772;15076;8132;3014,67;2011;0,247294638;0,667071354
1773;15077;36516,56;34508,2;15517,28;0,424938165;0,449669354
1774;15078;2533;1254,52;679;0,268061587;0,541242866
1775;15081;23496,65;21116,51;8877,1;0,377802793;0,420386702
1776;15082;1221;776,71;220;0,18018018;0,283245999
1777;15085;10276;7489,97;3425;0,333300895;0,4572782
1778;15086;11122;8067,6;3546;0,318827549;0,439535921
1779;15087;11253,61;8448,07;3778,31;0,335742042;0,447239429
1780;15093;17043,87;16059,71;5429,45;0,318557346;0,338078957
1781;15096;4501;3524,97;1588;0,352810487;0,450500288
1782;15097;2221;3281,21;766;0,344889689;0,233450465
1783;15098;9605;7658,27;3016;0,314003123;0,393822626
1784;15099;3420;1410,74;860;0,251461988;0,609609141
1785;15101;1715;1070,39;400;0,233236152;0,373695569
1786;15103;5070;4109,98;1745;0,34418146;0,424576275
1787;15105;14912,06;11015,7;5147,98;0,345222592;0,467331173
1788;15106;5475;4036,18;1510;0,275799087;0,37411612
1789;15108;11137;9534,07;4016;0,360599802;0,421226192
1790;15110;1595;891,94;325;0,203761755;0,364374285
1791;15112;1052;365,54;209;0,198669202;0,571756853
1792;15113;4582;4086,53;1523;0,332387604;0,372687831
1793;15114;6004;5064,83;2274;0,378747502;0,448978544
1794;15115;4699;3506,3;1631;0,347095127;0,465162707
1795;15116;14402,57;14527,42;5593,56;0,388372353;0,385034645
1796;15118;31189,18;30868,25;14221,23;0,455966781;0,460707361
1797;15122;2563;3827,07;700;0,27311744;0,182907551
1798;15125;5775;2715,76;1680;0,290909091;0,618611365
1799;15130;12141,36;15496,75;6006,58;0,494720526;0,387602562
1800;15131;5170;3311,38;1612;0,311798839;0,486806105
1801;15134;3220;2296,79;967;0,300310559;0,421022383
1802;15136;1990;1305,21;500;0,251256281;0,383080117
1803;15139;7268;3329,92;1899;0,261282334;0,570283971
1804;15140;8952;7932,28;3557;0,397341376;0,448420883
1805;15142;9707;9695,56;4130;0,425466158;0,425968175
1806;15144;2153;1465,74;554;0,257315374;0,377966079
1807;15146;649326,63;1034053,83;559373,95;0,861467749;0,540952447
1808;15150;660;580,73;187;0,283333333;0,322008507
1809;15151;4146;1836,78;1397;0,336951278;0,760570128
1810;15154;9412;8753,14;3049;0,323948151;0,348332141
1811;15155;356;108,68;31;0,087078652;0,285241075
1812;15157;11119,64;9245,66;3720,28;0,334568385;0,402381225
1813;15158;2679;1008,71;624;0,232922732;0,61861189
1814;15159;7297;6987,78;2600;0,356310813;0,372078114
1815;15164;2319;1978,03;747;0,322121604;0,377648468
1816;15165;827;813,34;218;0,263603386;0,26803059
1817;15166;25971,74;19689,79;9468,63;0,364574341;0,48089035
1818;15167;3391;2463,5;1030;0,303745208;0,418104323
1819;15168;14581,74;10640,74;5352,53;0,367070734;0,503022346
1820;15169;6297;3222,83;1898;0,301413371;0,5889234
1821;15170;5703;8042,47;1996;0,349991233;0,248182461
1822;15171;13358,2;14240,57;4461,42;0,333983621;0,313289426
1823;15172;5696;4680,79;1889;0,331636236;0,403564356
1824;15173;9118;6234,9;2418;0,265189735;0,387816966
1825;15175;19848,89;15164,75;7352,99;0,370448423;0,484873803
1826;15176;4577;4081,98;1441;0,314835045;0,353014958
1827;15177;3462;2046,01;785;0,226747545;0,383673589
1828;15178;4732;2433,43;1297;0,274091293;0,532992525
1829;15179;4016;3885,21;1272;0,316733068;0,32739543
1830;15181;7785;6322,42;2833;0,363904945;0,448087916
1831;15182;26732,34;28299,18;12226,08;0,457351657;0,432029479
1832;15183;2680;2113,34;1157;0,431716418;0,547474614
1833;15184;4025;2061,41;1124;0,279254658;0,545257857
1834;15185;2591;2439,36;670;0,258587418;0,274662206
1835;15188;3115;2582,93;1005;0,322632424;0,389093007
1836;15189;22183,95;21979,08;8722,27;0,393179303;0,396844181
1837;15191;3648;2557,48;1532;0,41995614;0,599027167
1838;15192;17183,51;27517,59;7759,03;0,451539296;0,28196619
1839;15194;3660;2103,49;909;0,248360656;0,432138969
1840;15195;20440,59;18018,47;7797,93;0,381492413;0,432774259
1841;15200;2864;1889,36;772;0,269553073;0,408603972
1842;15201;4584;3349,2;1275;0,278141361;0,380687925
1843;15202;2562;979,48;600;0,234192037;0,612569935
1844;15204;6682;3290,94;1916;0,286740497;0,582204477
1845;15205;19209,99;26068,68;7024,59;0,365673798;0,269464737
1846;15206;11986,19;7963,64;4105,42;0,342512508;0,515520541
1847;15209;39612,98;37717,89;15677,11;0,395756896;0,415641225
1848;15210;4421;5393,36;1564;0,353766116;0,289986205
1849;15211;11613;11394,95;3901;0,335916645;0,342344635
1850;15213;8082;5796,04;2551;0,315639693;0,440128087
1851;15219;3066;2396,21;921;0,300391389;0,384356964
1852;15220;11352;11958,53;4007;0,352977449;0,335074629
1853;15221;6359;6678,4;2551;0,401163705;0,381977719
1854;15222;2205;2627,55;595;0,26984127;0,22644669
1855;15224;3712;2720,82;1063;0,286368534;0,390691042
1856;15226;3885;2846,17;1647;0,423938224;0,578672391
1857;15229;5345;1989,4;1112;0,208044902;0,558962501
1858;15230;4516;2434,8;1418;0,313994686;0,582388697
1859;15235;2418;1468,71;677;0,279983457;0,460948724
1860;15236;1890;1227,33;450;0,238095238;0,366649556
1861;15237;5473;5177,89;1757;0,321030513;0,339327409
1862;15242;9648;8531,89;2654;0,275082919;0,311068239
1863;15243;5126;5609,24;1680;0,327740929;0,299505815
1864;15244;2285;2371,74;630;0,27571116;0,265627767
1865;15246;936;330,69;157;0,167735043;0,474764886
1866;15247;4144;3095,24;1209;0,291747104;0,39059976
1867;15248;3336;2662,79;989;0,29646283;0,371414944
1868;15249;2931;2009,52;894;0,305015353;0,44488236
1869;15250;5939;5136,25;1614;0,271762923;0,314237041
1870;16001;1195;1382,57;543;0,454393305;0,392746841
1871;16002;444;208;124;0,279279279;0,596153846
1872;16003;4745;3999,86;1513;0,31886196;0,378263239
1873;16004;10184;9877,73;5374;0,527690495;0,544052125
1874;16005;3040;2357,65;977;0,321381579;0,414395691
1875;16006;3568;2791,97;1228;0,344170404;0,439832806
1876;16007;3229;2080,79;1017;0,314958191;0,488756674
1877;16008;7451;5654,35;2589;0,347470138;0,457877563
1878;16009;1319;973;298;0,225928734;0,30626927
1879;16010;1623;1874,53;703;0,43314849;0,37502734
1880;16011;2679;1294,79;754;0,281448302;0,582333815
1881;16012;1746;1154,54;706;0,404352806;0,611498952
1882;16013;1573;729,14;393;0,249841068;0,53899114
1883;16014;63;47;8;0,126984127;0,170212766
1884;16015;240;70;30;0,125;0,428571429
1885;16016;4332;4209,15;1294;0,298707295;0,30742549
1886;16017;169;76;45;0,266272189;0,592105263
1887;16018;2482;2629,84;709;0,285656728;0,26959815
1888;16019;384;312,57;74;0,192708333;0,236746969
1889;16020;2346;1249,82;742;0,316283035;0,593685491
1890;16021;1098;784,07;229;0,20856102;0,292065759
1891;16022;370;118,73;67;0,181081081;0,564305567
1892;16023;1240;638,79;472;0,380645161;0,738896977
1893;16024;60508,48;109831,01;41087,78;0,679041681;0,374099992
1894;16025;667;272,35;170;0,254872564;0,624196806
1895;16026;288;67;45;0,15625;0,671641791
1896;16027;35;11;8;0,228571429;0,727272727
1897;16028;3399;2658,59;1318;0,387761106;0,495751507
1898;16029;3393;1838,13;977;0,287945771;0,531518445
1899;16030;5443;2496,62;1303;0,239390042;0,521905616
1900;16031;3641;2133,36;1097;0,301290854;0,514212322
1901;16032;600;577,52;146;0,243333333;0,252805098
1902;16033;472;182;163;0,345338983;0,895604396
1903;16034;2985;2277,55;1060;0,355108878;0,465412395
1904;16035;407;172,29;93;0,228501229;0,539787567
1905;16036;341;286,65;197;0,57771261;0,687249259
1906;16037;4748;2765,8;1369;0,288331929;0,494974329
1907;16038;4347;4175,82;1467;0,33747412;0,351308246
1908;16039;2246;2254,57;1387;0,617542297;0,615194915
1909;16040;3480;2392,93;1212;0,348275862;0,506492041
1910;16041;42;13;9;0,214285714;0,692307692
1911;16042;3361;2115,47;962;0,286224338;0,454745281
1912;16043;3291;4296,9;1370;0,416286843;0,318834509
1913;16044;2723;2368,37;1283;0,471171502;0,541722788
1914;16046;4369;3428,35;1501;0,343556878;0,437819943
1915;16047;2298;1316,49;588;0,255874674;0,446642208
1916;16048;330;176,63;109;0,33030303;0,617109211
1917;16049;2337;1546,78;788;0,337184424;0,509445429
1918;16050;674;205,09;150;0,222551929;0,731386221
1919;16051;4147;3091,25;1240;0,299011333;0,401132228
1920;16052;1758;938,13;478;0,271899886;0,509524266
